#BGC Name	Clan Number	Family Number
MMO-108_contigs.fa_antismash_contig00032.region001	4126	3167
MMO-109_contigs.fa_antismash_contig00002.region001	4126	3168
MMO-42_contigs.fa_antismash_contig00002.region001	4126	3168
MMO-114_contigs.fa_antismash_contig00003.region001	4126	3188
MMO-114_contigs.fa_antismash_contig00004.region001	4126	3190
MMO-114_contigs.fa_antismash_contig00015.region001	4126	3193
AA010_contigs.fa_antismash_contig00009.region001	4126	3262
ERR3376859.5.fa_antismash_k141_101638.region001	4126	3262
HN034_contigs.fa_antismash_contig00001.region001	4126	3262
HN041_contigs.fa_antismash_contig00001.region003	4126	3262
HN059_contigs.fa_antismash_contig00002.region001	4126	3262
HN067_contigs.fa_antismash_contig00016.region001	4126	3262
HN071_contigs.fa_antismash_contig00016.region001	4126	3262
HN093_contigs.fa_antismash_contig00016.region001	4126	3262
HN099_contigs.fa_antismash_contig00017.region001	4126	3262
M51_contigs.fa_antismash_contig00013.region001	4126	3262
MMO-128_contigs.fa_antismash_contig00003.region001	4126	3262
MMO-130_contigs.fa_antismash_contig00017.region001	4126	3262
MMO-131_contigs.fa_antismash_contig00017.region001	4126	3262
MMO-143_contigs.fa_antismash_contig00003.region001	4126	3262
MMO-163_contigs.fa_antismash_contig00017.region001	4126	3262
VD14_contigs.fa_antismash_contig00016.region001	4126	3262
HN067_contigs.fa_antismash_contig00023.region001	4126	3263
HN071_contigs.fa_antismash_contig00023.region001	4126	3263
HN093_contigs.fa_antismash_contig00025.region001	4126	3263
HN099_contigs.fa_antismash_contig00024.region001	4126	3263
HN105_contigs.fa_antismash_contig00007.region001	4126	3263
MMO-130_contigs.fa_antismash_contig00024.region001	4126	3263
MMO-131_contigs.fa_antismash_contig00024.region001	4126	3263
MMO-163_contigs.fa_antismash_contig00024.region001	4126	3263
AS218_contigs.fa_antismash_contig00007.region001	4126	3286
MMO-140_contigs.fa_antismash_contig00007.region001	4126	3286
MMO-47_contigs.fa_antismash_contig00007.region001	4126	3286
MMO-81_contigs.fa_antismash_contig00012.region001	4126	3286
USHLN169_contigs.fa_antismash_contig00010.region001	4126	3286
USHLN173_contigs.fa_antismash_contig00006.region001	4126	3286
USHLN205_contigs.fa_antismash_contig00007.region001	4126	3286
MMO-141_contigs.fa_antismash_contig00009.region001	4126	3291
MMO-142_contigs.fa_antismash_contig00002.region001	4126	3317
MMO-146_contigs.fa_antismash_contig00002.region001	4126	3317
MMO-142_contigs.fa_antismash_contig00026.region001	4126	3320
MMO-146_contigs.fa_antismash_contig00025.region001	4126	3320
ERR4065CAT_bins.2.fa_antismash_k141_51844.region001	4126	3325
MMO-14_contigs.fa_antismash_contig00006.region001	4126	3325
MMO-36_contigs.fa_antismash_contig00006.region001	4126	3325
MMO-41_contigs.fa_antismash_contig00006.region001	4126	3325
MMO-44_contigs.fa_antismash_contig00006.region001	4126	3325
S242_contigs.fa_antismash_contig00001.region001	4126	3325
USHLN021_contigs.fa_antismash_contig00015.region001	4126	3325
MMO-152_contigs.fa_antismash_contig00001.region002	4126	3339
MMO-8_contigs.fa_antismash_contig00001.region002	4126	3339
MMO-152_contigs.fa_antismash_contig00001.region003	4126	3340
MMO-152_contigs.fa_antismash_contig00003.region001	4126	3345
MMO-8_contigs.fa_antismash_contig00002.region007	4126	3345
MMO-136_contigs.fa_antismash_contig00008.region001	4126	3358
MMO-154_contigs.fa_antismash_contig00006.region001	4126	3358
MMO-26_contigs.fa_antismash_contig00003.region001	4126	3358
MMO-27_contigs.fa_antismash_contig00009.region001	4126	3358
MMO-29_contigs.fa_antismash_contig00006.region001	4126	3358
MMO-67_contigs.fa_antismash_contig00012.region001	4126	3358
USHLN229_contigs.fa_antismash_contig00001.region001	4126	3358
USHLN230_contigs.fa_antismash_contig00006.region001	4126	3358
USHLN232_contigs.fa_antismash_contig00013.region001	4126	3358
MMO-164_contigs.fa_antismash_contig00002.region001	4126	3388
MMO-165_contigs.fa_antismash_contig00007.region001	4126	3388
MMO-1_contigs.fa_antismash_contig00002.region001	4126	3388
MMO-2_contigs.fa_antismash_contig00001.region001	4126	3388
MMO-6_contigs.fa_antismash_contig00001.region001	4126	3388
USHLN265_contigs.fa_antismash_contig00003.region001	4126	3388
USMM131_contigs.fa_antismash_contig00003.region001	4126	3388
MMO-164_contigs.fa_antismash_contig00009.region001	4126	3390
MMO-165_contigs.fa_antismash_contig00015.region001	4126	3390
MMO-1_contigs.fa_antismash_contig00020.region001	4126	3390
MMO-2_contigs.fa_antismash_contig00010.region001	4126	3390
MMO-6_contigs.fa_antismash_contig00014.region001	4126	3390
MMO-172_contigs.fa_antismash_contig00013.region001	4126	3395
MMO-173_contigs.fa_antismash_contig00002.region001	4126	3398
MMO-175_contigs.fa_antismash_contig00005.region001	4126	3398
MMO-174_contigs.fa_antismash_contig00002.region001	4126	3409
MMO-174_contigs.fa_antismash_contig00003.region001	4126	3412
MMO-174_contigs.fa_antismash_contig00004.region001	4126	3413
MMO-173_contigs.fa_antismash_contig00011.region001	4126	3417
MMO-175_contigs.fa_antismash_contig00008.region001	4126	3417
MMO-176_contigs.fa_antismash_contig00006.region001	4126	3425
MMO-177_contigs.fa_antismash_contig00001.region001	4126	3427
MMO-177_contigs.fa_antismash_contig00005.region002	4126	3432
MMO-177_contigs.fa_antismash_contig00010.region001	4126	3433
MMO-58_contigs.fa_antismash_contig00014.region001	4126	3433
MMO-177_contigs.fa_antismash_contig00011.region001	4126	3434
MMO-17_contigs.fa_antismash_contig00001.region004	4126	3438
MMO-19_contigs.fa_antismash_contig00007.region001	4126	3445
MMO-153_contigs.fa_antismash_contig00011.region001	4126	3453
MMO-159_contigs.fa_antismash_contig00014.region001	4126	3453
MMO-20_contigs.fa_antismash_contig00011.region001	4126	3453
MMO-64_contigs.fa_antismash_contig00001.region001	4126	3453
MMO-78_contigs.fa_antismash_contig00012.region001	4126	3453
MMO-10_contigs.fa_antismash_contig00001.region001	4126	3519
MMO-138_contigs.fa_antismash_contig00001.region002	4126	3519
MMO-23_contigs.fa_antismash_contig00002.region001	4126	3519
MMO-32_contigs.fa_antismash_contig00002.region002	4126	3519
MMO-35_contigs.fa_antismash_contig00001.region001	4126	3519
MMO-39_contigs.fa_antismash_contig00005.region001	4126	3550
MMO-40_contigs.fa_antismash_contig00003.region001	4126	3550
MMO-4_contigs.fa_antismash_contig00007.region001	4126	3550
MMO-57_contigs.fa_antismash_contig00004.region001	4126	3550
MMO-71_contigs.fa_antismash_contig00003.region001	4126	3550
MMO-58_contigs.fa_antismash_contig00005.region002	4126	3610
MMO-58_contigs.fa_antismash_contig00006.region002	4126	3612
MMO-58_contigs.fa_antismash_contig00006.region003	4126	3613
MMO-59_contigs.fa_antismash_contig00001.region002	4126	3617
MMO-59_contigs.fa_antismash_contig00003.region002	4126	3620
MMO-59_contigs.fa_antismash_contig00008.region001	4126	3621
MMO-59_contigs.fa_antismash_contig00010.region002	4126	3624
MMO-59_contigs.fa_antismash_contig00012.region001	4126	3625
MMO-59_contigs.fa_antismash_contig00014.region001	4126	3626
MMO-59_contigs.fa_antismash_contig00029.region001	4126	3631
MMO-127_contigs.fa_antismash_contig00004.region001	4126	3666
MMO-55_contigs.fa_antismash_contig00004.region001	4126	3666
MMO-72_contigs.fa_antismash_contig00013.region001	4126	3666
USHLN227_contigs.fa_antismash_contig00037.region001	4126	3666
VD8_contigs.fa_antismash_contig00249.region001	4126	3666
MMO-81_contigs.fa_antismash_contig00003.region001	4126	3686
MMO-81_contigs.fa_antismash_contig00004.region001	4126	3687
MMO-152_contigs.fa_antismash_contig00003.region004	4126	3731
MMO-8_contigs.fa_antismash_contig00002.region004	4126	3731
SRR12517350.3.fa_antismash_k141_2128.region001	4126	3778
SRR12517348.2.fa_antismash_k141_1048.region001	4126	3783
SRR12517350.3.fa_antismash_k141_11936.region001	4126	3783
SRR12517354.1.fa_antismash_k141_4694.region001	4126	3783
SRR13132388.2.fa_antismash_k141_334351.region001	4126	3799
SRR13132389.4.fa_antismash_k141_527.region001	4126	3799
SRR13132390.2.fa_antismash_k141_147106.region001	4126	3799
SRR13132392.5.fa_antismash_k141_220932.region001	4126	3799
SRR13132393.1.fa_antismash_k141_218299.region001	4126	3799
SRR13132388.2.fa_antismash_k141_40017.region001	4126	3803
SRR13132389.4.fa_antismash_k141_325178.region001	4126	3803
SRR13132390.2.fa_antismash_k141_466229.region001	4126	3803
SRR13132392.5.fa_antismash_k141_26857.region001	4126	3803
SRR13132393.1.fa_antismash_k141_42692.region001	4126	3803
AS113_contigs.fa_antismash_contig00003.region001	4126	3807
HN178_contigs.fa_antismash_contig00004.region001	4126	3807
MMO-103_contigs.fa_antismash_contig00004.region001	4126	3807
SRR13132390.3.fa_antismash_k141_415012.region001	4126	3807
SRR18172542.4.fa_antismash_k141_847889.region001	4126	3807
USHLN005_contigs.fa_antismash_contig00002.region001	4126	3807
VD19_contigs.fa_antismash_contig00007.region001	4126	3807
VD20_contigs.fa_antismash_contig00017.region001	4126	3807
VD21_contigs.fa_antismash_contig00055.region001	4126	3807
VD22_contigs.fa_antismash_contig00006.region001	4126	3807
VD23_contigs.fa_antismash_contig00008.region001	4126	3807
VD25_contigs.fa_antismash_contig00008.region001	4126	3807
VD26_contigs.fa_antismash_contig00009.region001	4126	3807
VD27_contigs.fa_antismash_contig00008.region001	4126	3807
VD28_contigs.fa_antismash_contig00001.region004	4126	3807
VD31_contigs.fa_antismash_contig00007.region001	4126	3807
VD32_contigs.fa_antismash_contig00002.region001	4126	3807
SRR13132392.6.fa_antismash_k141_134248.region001	4126	3817
SRR13132392.6.fa_antismash_k141_281301.region002	4126	3820
SRR14196804.1.fa_antismash_k141_14010.region001	4126	3826
SRR14196806.2.fa_antismash_k141_1832.region001	4126	3832
SRR14196806.2.fa_antismash_k141_39909.region001	4126	3835
SRR14196806.2.fa_antismash_k141_47308.region001	4126	3836
SRR18172542.4.fa_antismash_k141_589621.region001	4126	3858
ERR4065CAT_bins.1.fa_antismash_k141_41040.region001	4126	3866
MMO-17_contigs.fa_antismash_contig00001.region002	4126	3866
USHLN009_contigs.fa_antismash_contig00001.region001	4126	3866
USHLN259_contigs.fa_antismash_contig00014.region001	4126	3866
USHLN267_contigs.fa_antismash_contig00013.region001	4126	3866
USHLN009_contigs.fa_antismash_contig00001.region002	4126	3867
ERR4065CAT_bins.1.fa_antismash_k141_43676.region001	4126	3868
MMO-17_contigs.fa_antismash_contig00004.region002	4126	3868
USHLN009_contigs.fa_antismash_contig00003.region001	4126	3868
USHLN259_contigs.fa_antismash_contig00002.region001	4126	3868
USHLN267_contigs.fa_antismash_contig00001.region002	4126	3868
USHLN009_contigs.fa_antismash_contig00004.region001	4126	3869
USHLN009_contigs.fa_antismash_contig00011.region001	4126	3875
USHLN010_contigs.fa_antismash_contig00003.region002	4126	3881
USHLN014_contigs.fa_antismash_contig00003.region001	4126	3885
USHLN015_contigs.fa_antismash_contig00005.region001	4126	3888
USHLN015_contigs.fa_antismash_contig00008.region002	4126	3891
USHLN015_contigs.fa_antismash_contig00009.region001	4126	3894
USHLN015_contigs.fa_antismash_contig00013.region001	4126	3896
USHLN015_contigs.fa_antismash_contig00013.region002	4126	3897
USHLN015_contigs.fa_antismash_contig00016.region001	4126	3898
USHLN022_contigs.fa_antismash_contig00010.region001	4126	3922
BGC0000626	4126	3923
USHLN022_contigs.fa_antismash_contig00010.region002	4126	3923
USHLN023_contigs.fa_antismash_contig00001.region001	4126	3924
USHLN023_contigs.fa_antismash_contig00005.region001	4126	3928
USHLN023_contigs.fa_antismash_contig00005.region002	4126	3929
USHLN028_contigs.fa_antismash_contig00001.region001	4126	3939
USHLN029_contigs.fa_antismash_contig00004.region001	4126	3939
USHLN029_contigs.fa_antismash_contig00005.region002	4126	3941
USHLN139_contigs.fa_antismash_contig00006.region001	4126	3984
USHLN143_contigs.fa_antismash_contig00059.region001	4126	3989
USHLN149_contigs.fa_antismash_contig00001.region001	4126	3997
USHLN149_contigs.fa_antismash_contig00005.region001	4126	3998
USHLN149_contigs.fa_antismash_contig00006.region001	4126	4000
USHLN150_contigs.fa_antismash_contig00001.region002	4126	4004
USHLN150_contigs.fa_antismash_contig00012.region001	4126	4015
LB14_contigs.fa_antismash_contig00061.region001	4126	4029
MMO-25_contigs.fa_antismash_contig00005.region001	4126	4029
USHLN022_contigs.fa_antismash_contig00006.region001	4126	4029
USHLN152_contigs.fa_antismash_contig00008.region001	4126	4029
USHLN168_contigs.fa_antismash_contig00001.region001	4126	4029
USHLN172_contigs.fa_antismash_contig00004.region001	4126	4029
USHLN181_contigs.fa_antismash_contig00001.region001	4126	4029
USHLN183_contigs.fa_antismash_contig00006.region001	4126	4029
USHLN192_contigs.fa_antismash_contig00005.region001	4126	4029
USHLN193_contigs.fa_antismash_contig00006.region001	4126	4029
USHLN195_contigs.fa_antismash_contig00004.region001	4126	4029
USMM074_contigs.fa_antismash_contig00006.region001	4126	4029
USMM075_contigs.fa_antismash_contig00003.region001	4126	4029
USMM086_contigs.fa_antismash_contig00016.region001	4126	4029
USMM087_contigs.fa_antismash_contig00017.region001	4126	4029
USMM088_contigs.fa_antismash_contig00009.region001	4126	4029
USMM091_contigs.fa_antismash_contig00004.region001	4126	4029
USMM093_contigs.fa_antismash_contig00004.region001	4126	4029
USHLN152_contigs.fa_antismash_contig00017.region001	4126	4034
USMM088_contigs.fa_antismash_contig00019.region001	4126	4034
USHLN152_contigs.fa_antismash_contig00020.region001	4126	4035
USMM088_contigs.fa_antismash_contig00022.region001	4126	4035
USHLN152_contigs.fa_antismash_contig00036.region001	4126	4036
USMM088_contigs.fa_antismash_contig00035.region001	4126	4036
SRR16695303_bins3.2.fa_antismash_k119_38668.region001	4126	4083
USHLN158_contigs.fa_antismash_contig00002.region002	4126	4083
USHLN159_contigs.fa_antismash_contig00001.region002	4126	4083
USHLN160_contigs.fa_antismash_contig00001.region002	4126	4083
USHLN162_contigs.fa_antismash_contig00002.region002	4126	4083
USHLN164_contigs.fa_antismash_contig00001.region001	4126	4083
USHLN199_contigs.fa_antismash_contig00001.region002	4126	4083
USHLN200_contigs.fa_antismash_contig00001.region001	4126	4083
USMM078_contigs.fa_antismash_contig00001.region001	4126	4083
USMM079_contigs.fa_antismash_contig00001.region001	4126	4083
VD24_contigs.fa_antismash_contig00002.region001	4126	4083
VD30_contigs.fa_antismash_contig00009.region001	4126	4083
VD33_contigs.fa_antismash_contig00001.region001	4126	4083
AS031_contigs.fa_antismash_contig00001.region001	4126	4094
AS085_contigs.fa_antismash_contig00001.region001	4126	4094
AS126_contigs.fa_antismash_contig00001.region001	4126	4094
AS129_contigs.fa_antismash_contig00001.region001	4126	4094
AS139_contigs.fa_antismash_contig00001.region001	4126	4094
AS142_contigs.fa_antismash_contig00010.region001	4126	4094
HN003_contigs.fa_antismash_contig00006.region001	4126	4094
HN019_contigs.fa_antismash_contig00001.region001	4126	4094
HN022_contigs.fa_antismash_contig00001.region001	4126	4094
USHLN148_contigs.fa_antismash_contig00001.region001	4126	4094
USHLN165_contigs.fa_antismash_contig00007.region001	4126	4094
USHLN198_contigs.fa_antismash_contig00001.region002	4126	4094
USHLN279_contigs.fa_antismash_contig00002.region001	4126	4094
USHLN280_contigs.fa_antismash_contig00002.region002	4126	4094
USHLN298_contigs.fa_antismash_contig00002.region001	4126	4094
USHLN32_contigs.fa_antismash_contig00001.region003	4126	4094
USHLN34_contigs.fa_antismash_contig00001.region004	4126	4094
USHLN35_contigs.fa_antismash_contig00001.region002	4126	4094
USMM080_contigs.fa_antismash_contig00001.region001	4126	4094
USMM081_contigs.fa_antismash_contig00001.region003	4126	4094
USMM101_contigs.fa_antismash_contig00001.region001	4126	4094
LB14_contigs.fa_antismash_contig00230.region001	4126	4125
MMO-25_contigs.fa_antismash_contig00001.region004	4126	4125
USHLN152_contigs.fa_antismash_contig00013.region002	4126	4125
USHLN168_contigs.fa_antismash_contig00004.region003	4126	4125
USHLN172_contigs.fa_antismash_contig00001.region005	4126	4125
USHLN183_contigs.fa_antismash_contig00001.region003	4126	4125
USHLN192_contigs.fa_antismash_contig00001.region003	4126	4125
USHLN195_contigs.fa_antismash_contig00001.region004	4126	4125
USMM088_contigs.fa_antismash_contig00015.region001	4126	4125
LB14_contigs.fa_antismash_contig00249.region001	4126	4126
MMO-25_contigs.fa_antismash_contig00001.region005	4126	4126
USHLN152_contigs.fa_antismash_contig00001.region001	4126	4126
USHLN172_contigs.fa_antismash_contig00001.region006	4126	4126
USHLN181_contigs.fa_antismash_contig00005.region004	4126	4126
USHLN183_contigs.fa_antismash_contig00001.region002	4126	4126
USHLN192_contigs.fa_antismash_contig00001.region002	4126	4126
USHLN195_contigs.fa_antismash_contig00001.region005	4126	4126
USMM075_contigs.fa_antismash_contig00005.region001	4126	4126
USMM091_contigs.fa_antismash_contig00005.region002	4126	4126
USHLN168_contigs.fa_antismash_contig00028.region001	4126	4163
USHLN181_contigs.fa_antismash_contig00024.region001	4126	4163
USHLN172_contigs.fa_antismash_contig00003.region001	4126	4171
USHLN183_contigs.fa_antismash_contig00005.region001	4126	4171
USHLN192_contigs.fa_antismash_contig00004.region001	4126	4171
USHLN195_contigs.fa_antismash_contig00003.region001	4126	4171
USHLN188_contigs.fa_antismash_contig00004.region001	4126	4202
USHLN190_contigs.fa_antismash_contig00005.region001	4126	4202
USHLN193_contigs.fa_antismash_contig00004.region002	4126	4223
USHLN193_contigs.fa_antismash_contig00007.region002	4126	4228
USMM087_contigs.fa_antismash_contig00031.region001	4126	4228
USHLN193_contigs.fa_antismash_contig00016.region001	4126	4233
USHLN030_contigs.fa_antismash_contig00001.region001	4126	4248
USHLN196_contigs.fa_antismash_contig00004.region001	4126	4248
USHLN196_contigs.fa_antismash_contig00005.region001	4126	4250
USHLN196_contigs.fa_antismash_contig00007.region002	4126	4253
USHLN196_contigs.fa_antismash_contig00007.region003	4126	4254
USHLN197_contigs.fa_antismash_contig00001.region001	4126	4257
USHLN211_contigs.fa_antismash_contig00001.region001	4126	4257
USHLN208_contigs.fa_antismash_contig00003.region001	4126	4294
USHLN208_contigs.fa_antismash_contig00006.region001	4126	4295
USHLN211_contigs.fa_antismash_contig00003.region002	4126	4307
USHLN197_contigs.fa_antismash_contig00002.region003	4126	4309
USHLN211_contigs.fa_antismash_contig00007.region002	4126	4309
USHLN213_contigs.fa_antismash_contig00003.region002	4126	4314
USHLN213_contigs.fa_antismash_contig00009.region002	4126	4318
USHLN213_contigs.fa_antismash_contig00014.region001	4126	4320
USHLN215_contigs.fa_antismash_contig00010.region002	4126	4325
USHLN218_contigs.fa_antismash_contig00002.region002	4126	4337
USHLN227_contigs.fa_antismash_contig00007.region001	4126	4355
USHLN234_contigs.fa_antismash_contig00002.region001	4126	4382
USHLN248_contigs.fa_antismash_contig00027.region001	4126	4389
USHLN259_contigs.fa_antismash_contig00005.region001	4126	4403
USHLN267_contigs.fa_antismash_contig00006.region001	4126	4403
USHLN261_contigs.fa_antismash_contig00002.region001	4126	4415
USHLN294_contigs.fa_antismash_contig00001.region001	4126	4415
USMM133_contigs.fa_antismash_contig00002.region001	4126	4415
USMM134_contigs.fa_antismash_contig00002.region001	4126	4415
VD15_contigs.fa_antismash_contig00032.region001	4126	4415
VD18_contigs.fa_antismash_contig00003.region001	4126	4415
USHLN265_contigs.fa_antismash_contig00001.region001	4126	4428
USMM131_contigs.fa_antismash_contig00001.region001	4126	4428
USHLN263_contigs.fa_antismash_contig00038.region001	4126	4434
USHLN266_contigs.fa_antismash_contig00041.region001	4126	4434
USHLN259_contigs.fa_antismash_contig00001.region001	4126	4438
USHLN267_contigs.fa_antismash_contig00002.region002	4126	4438
USHLN268_contigs.fa_antismash_contig00001.region001	4126	4467
USHLN278_contigs.fa_antismash_contig00001.region002	4126	4467
USHLN293_contigs.fa_antismash_contig00001.region002	4126	4518
USMM135_contigs.fa_antismash_contig00001.region002	4126	4518
USMM136_contigs.fa_antismash_contig00001.region002	4126	4518
USMM045_contigs.fa_antismash_contig00016.region001	4126	4583
USMM046_contigs.fa_antismash_contig00018.region001	4126	4583
USMM047_contigs.fa_antismash_contig00017.region001	4126	4583
USMM048_contigs.fa_antismash_contig00013.region001	4126	4583
ERR3376858.1.fa_antismash_k141_73916.region001	4126	4628
ERR3376862.6.fa_antismash_k141_49146.region001	4126	4628
ERR3376864.4.fa_antismash_k141_17035.region001	4126	4628
USMM045_contigs.fa_antismash_contig00003.region001	4126	4628
USMM046_contigs.fa_antismash_contig00003.region001	4126	4628
USMM047_contigs.fa_antismash_contig00004.region001	4126	4628
USMM048_contigs.fa_antismash_contig00002.region001	4126	4628
ERR3376864.4.fa_antismash_k141_64839.region001	4126	4633
USMM045_contigs.fa_antismash_contig00010.region001	4126	4633
USMM046_contigs.fa_antismash_contig00008.region001	4126	4633
USMM047_contigs.fa_antismash_contig00010.region001	4126	4633
USMM048_contigs.fa_antismash_contig00010.region001	4126	4633
HN121_contigs.fa_antismash_contig00002.region001	4126	4711
HN122_contigs.fa_antismash_contig00002.region001	4126	4711
