#BGC Name	Clan Number	Family Number
HN126_contigs.fa_antismashcontig00001.region001_HN126_contigs.fa_antismash	11	62
HN127_contigs.fa_antismashcontig00001.region001_HN127_contigs.fa_antismash	11	62
HN132_contigs.fa_antismashcontig00001.region001_HN132_contigs.fa_antismash	11	62
USHLN143_contigs.fa_antismashcontig00076.region001_USHLN143_contigs.fa_antismash	11	62
AS085_contigs.fa_antismashcontig00002.region001_AS085_contigs.fa_antismash	11	94
AS139_contigs.fa_antismashcontig00002.region001_AS139_contigs.fa_antismash	11	94
AS142_contigs.fa_antismashcontig00003.region002_AS142_contigs.fa_antismash	11	94
HN003_contigs.fa_antismashcontig00001.region002_HN003_contigs.fa_antismash	11	94
HN022_contigs.fa_antismashcontig00003.region001_HN022_contigs.fa_antismash	11	94
USHLN298_contigs.fa_antismashcontig00005.region001_USHLN298_contigs.fa_antismash	11	94
AS142_contigs.fa_antismashcontig00015.region002_AS142_contigs.fa_antismash	11	98
AS167_contigs.fa_antismashcontig00002.region001_AS167_contigs.fa_antismash	11	99
HN105_contigs.fa_antismashcontig00012.region001_HN105_contigs.fa_antismash	11	99
AS167_contigs.fa_antismashcontig00021.region001_AS167_contigs.fa_antismash	11	100
AS218_contigs.fa_antismashcontig00003.region001_AS218_contigs.fa_antismash	11	140
AS224_contigs.fa_antismashcontig00003.region002_AS224_contigs.fa_antismash	11	157
AS230_contigs.fa_antismashcontig00008.region001_AS230_contigs.fa_antismash	11	163
CR11_contigs.fa_antismashcontig00002.region002_CR11_contigs.fa_antismash	11	172
CR41_contigs.fa_antismashcontig00008.region001_CR41_contigs.fa_antismash	11	180
CR42_contigs.fa_antismashcontig00010.region001_CR42_contigs.fa_antismash	11	180
MMO-31_contigs.fa_antismashcontig00010.region001_MMO-31_contigs.fa_antismash	11	180
MMO-81_contigs.fa_antismashcontig00002.region002_MMO-81_contigs.fa_antismash	11	180
USHLN226_contigs.fa_antismashcontig00016.region001_USHLN226_contigs.fa_antismash	11	180
AS085_contigs.fa_antismashcontig00008.region002_AS085_contigs.fa_antismash	11	187
AS129_contigs.fa_antismashcontig00004.region001_AS129_contigs.fa_antismash	11	187
AS139_contigs.fa_antismashcontig00008.region002_AS139_contigs.fa_antismash	11	187
HN003_contigs.fa_antismashcontig00004.region001_HN003_contigs.fa_antismash	11	187
HN022_contigs.fa_antismashcontig00002.region001_HN022_contigs.fa_antismash	11	187
HN003_contigs.fa_antismashcontig00012.region001_HN003_contigs.fa_antismash	11	191
HN020_contigs.fa_antismashcontig00008.region001_HN020_contigs.fa_antismash	11	210
AS091_contigs.fa_antismashcontig00008.region001_AS091_contigs.fa_antismash	11	255
AS124_contigs.fa_antismashcontig00010.region001_AS124_contigs.fa_antismash	11	255
AS212_contigs.fa_antismashcontig00008.region001_AS212_contigs.fa_antismash	11	255
AS230_contigs.fa_antismashcontig00004.region001_AS230_contigs.fa_antismash	11	255
HN007_contigs.fa_antismashcontig00010.region001_HN007_contigs.fa_antismash	11	255
HN049_contigs.fa_antismashcontig00010.region001_HN049_contigs.fa_antismash	11	255
HN065_contigs.fa_antismashcontig00010.region001_HN065_contigs.fa_antismash	11	255
HN069_contigs.fa_antismashcontig00011.region001_HN069_contigs.fa_antismash	11	255
HN073_contigs.fa_antismashcontig00010.region001_HN073_contigs.fa_antismash	11	255
HN079_contigs.fa_antismashcontig00010.region001_HN079_contigs.fa_antismash	11	255
HN087_contigs.fa_antismashcontig00009.region001_HN087_contigs.fa_antismash	11	255
HN091_contigs.fa_antismashcontig00009.region001_HN091_contigs.fa_antismash	11	255
HN100_contigs.fa_antismashcontig00009.region001_HN100_contigs.fa_antismash	11	255
HN109_contigs.fa_antismashcontig00011.region001_HN109_contigs.fa_antismash	11	255
HN110_contigs.fa_antismashcontig00010.region001_HN110_contigs.fa_antismash	11	255
HN120_contigs.fa_antismashcontig00006.region001_HN120_contigs.fa_antismash	11	255
HN124_contigs.fa_antismashcontig00006.region001_HN124_contigs.fa_antismash	11	255
HN125_contigs.fa_antismashcontig00007.region001_HN125_contigs.fa_antismash	11	255
HN151_contigs.fa_antismashcontig00010.region001_HN151_contigs.fa_antismash	11	255
HN157_contigs.fa_antismashcontig00011.region001_HN157_contigs.fa_antismash	11	255
HN173_contigs.fa_antismashcontig00007.region001_HN173_contigs.fa_antismash	11	255
HN176_contigs.fa_antismashcontig00010.region001_HN176_contigs.fa_antismash	11	255
MMO-110_contigs.fa_antismashcontig00010.region001_MMO-110_contigs.fa_antismash	11	255
MMO-116_contigs.fa_antismashcontig00010.region001_MMO-116_contigs.fa_antismash	11	255
MMO-119_contigs.fa_antismashcontig00010.region001_MMO-119_contigs.fa_antismash	11	255
MMO-120_contigs.fa_antismashcontig00011.region001_MMO-120_contigs.fa_antismash	11	255
MMO-122_contigs.fa_antismashcontig00011.region001_MMO-122_contigs.fa_antismash	11	255
MMO-126_contigs.fa_antismashcontig00010.region001_MMO-126_contigs.fa_antismash	11	255
MMO-151_contigs.fa_antismashcontig00009.region001_MMO-151_contigs.fa_antismash	11	255
MMO-24_contigs.fa_antismashcontig00009.region001_MMO-24_contigs.fa_antismash	11	255
MMO-28_contigs.fa_antismashcontig00009.region001_MMO-28_contigs.fa_antismash	11	255
MMO-37_contigs.fa_antismashcontig00010.region001_MMO-37_contigs.fa_antismash	11	255
MMO-38_contigs.fa_antismashcontig00011.region001_MMO-38_contigs.fa_antismash	11	255
MMO-43_contigs.fa_antismashcontig00010.region001_MMO-43_contigs.fa_antismash	11	255
MMO-45_contigs.fa_antismashcontig00010.region001_MMO-45_contigs.fa_antismash	11	255
MMO-83_contigs.fa_antismashcontig00010.region001_MMO-83_contigs.fa_antismash	11	255
MMO-84_contigs.fa_antismashcontig00010.region001_MMO-84_contigs.fa_antismash	11	255
MMO-88_contigs.fa_antismashcontig00011.region001_MMO-88_contigs.fa_antismash	11	255
MMO-89_contigs.fa_antismashcontig00011.region001_MMO-89_contigs.fa_antismash	11	255
MMO-90_contigs.fa_antismashcontig00010.region001_MMO-90_contigs.fa_antismash	11	255
MMO-94_contigs.fa_antismashcontig00011.region001_MMO-94_contigs.fa_antismash	11	255
USHLN167_contigs.fa_antismashcontig00014.region001_USHLN167_contigs.fa_antismash	11	255
USHLN177_contigs.fa_antismashcontig00007.region001_USHLN177_contigs.fa_antismash	11	255
USHLN179_contigs.fa_antismashcontig00007.region001_USHLN179_contigs.fa_antismash	11	255
USHLN184_contigs.fa_antismashcontig00006.region001_USHLN184_contigs.fa_antismash	11	255
USMM051_contigs.fa_antismashcontig00009.region001_USMM051_contigs.fa_antismash	11	255
USMM053_contigs.fa_antismashcontig00009.region001_USMM053_contigs.fa_antismash	11	255
USMM054_contigs.fa_antismashcontig00009.region001_USMM054_contigs.fa_antismash	11	255
USMM055_contigs.fa_antismashcontig00009.region001_USMM055_contigs.fa_antismash	11	255
USMM058_contigs.fa_antismashcontig00009.region001_USMM058_contigs.fa_antismash	11	255
USMM059_contigs.fa_antismashcontig00009.region001_USMM059_contigs.fa_antismash	11	255
USMM061_contigs.fa_antismashcontig00010.region001_USMM061_contigs.fa_antismash	11	255
USMM062_contigs.fa_antismashcontig00010.region001_USMM062_contigs.fa_antismash	11	255
USMM063_contigs.fa_antismashcontig00009.region001_USMM063_contigs.fa_antismash	11	255
USMM064_contigs.fa_antismashcontig00011.region001_USMM064_contigs.fa_antismash	11	255
USMM072_contigs.fa_antismashcontig00009.region001_USMM072_contigs.fa_antismash	11	255
VD12_contigs.fa_antismashcontig00064.region001_VD12_contigs.fa_antismash	11	255
VD5_contigs.fa_antismashcontig00012.region001_VD5_contigs.fa_antismash	11	255
AA010_contigs.fa_antismashcontig00003.region001_AA010_contigs.fa_antismash	11	287
HN034_contigs.fa_antismashcontig00001.region001_HN034_contigs.fa_antismash	11	287
HN041_contigs.fa_antismashcontig00001.region002_HN041_contigs.fa_antismash	11	287
HN059_contigs.fa_antismashcontig00003.region002_HN059_contigs.fa_antismash	11	287
HN067_contigs.fa_antismashcontig00010.region001_HN067_contigs.fa_antismash	11	287
HN071_contigs.fa_antismashcontig00010.region001_HN071_contigs.fa_antismash	11	287
HN093_contigs.fa_antismashcontig00009.region001_HN093_contigs.fa_antismash	11	287
HN099_contigs.fa_antismashcontig00011.region001_HN099_contigs.fa_antismash	11	287
M51_contigs.fa_antismashcontig00002.region001_M51_contigs.fa_antismash	11	287
MMO-128_contigs.fa_antismashcontig00002.region002_MMO-128_contigs.fa_antismash	11	287
MMO-130_contigs.fa_antismashcontig00011.region001_MMO-130_contigs.fa_antismash	11	287
MMO-131_contigs.fa_antismashcontig00011.region001_MMO-131_contigs.fa_antismash	11	287
MMO-143_contigs.fa_antismashcontig00002.region002_MMO-143_contigs.fa_antismash	11	287
MMO-163_contigs.fa_antismashcontig00011.region001_MMO-163_contigs.fa_antismash	11	287
VD14_contigs.fa_antismashcontig00002.region001_VD14_contigs.fa_antismash	11	287
HN041_contigs.fa_antismashcontig00002.region001_HN041_contigs.fa_antismash	11	315
HN059_contigs.fa_antismashcontig00001.region001_HN059_contigs.fa_antismash	11	315
HN067_contigs.fa_antismashcontig00005.region001_HN067_contigs.fa_antismash	11	315
HN071_contigs.fa_antismashcontig00005.region001_HN071_contigs.fa_antismash	11	315
HN093_contigs.fa_antismashcontig00005.region001_HN093_contigs.fa_antismash	11	315
HN099_contigs.fa_antismashcontig00004.region001_HN099_contigs.fa_antismash	11	315
M51_contigs.fa_antismashcontig00017.region001_M51_contigs.fa_antismash	11	315
MMO-128_contigs.fa_antismashcontig00001.region001_MMO-128_contigs.fa_antismash	11	315
MMO-130_contigs.fa_antismashcontig00004.region001_MMO-130_contigs.fa_antismash	11	315
MMO-131_contigs.fa_antismashcontig00004.region001_MMO-131_contigs.fa_antismash	11	315
MMO-143_contigs.fa_antismashcontig00001.region001_MMO-143_contigs.fa_antismash	11	315
MMO-163_contigs.fa_antismashcontig00004.region001_MMO-163_contigs.fa_antismash	11	315
VD14_contigs.fa_antismashcontig00019.region001_VD14_contigs.fa_antismash	11	315
HN117_contigs.fa_antismashcontig00006.region001_HN117_contigs.fa_antismash	11	351
HN118_contigs.fa_antismashcontig00007.region001_HN118_contigs.fa_antismash	11	351
HN119_contigs.fa_antismashcontig00003.region002_HN119_contigs.fa_antismash	11	351
MMO-102_contigs.fa_antismashcontig00005.region001_MMO-102_contigs.fa_antismash	11	351
USHLN04_contigs.fa_antismashcontig00004.region002_USHLN04_contigs.fa_antismash	11	351
USHLN08_contigs.fa_antismashcontig00012.region001_USHLN08_contigs.fa_antismash	11	351
USMM084_contigs.fa_antismashcontig00015.region001_USMM084_contigs.fa_antismash	11	351
USMM085_contigs.fa_antismashcontig00015.region001_USMM085_contigs.fa_antismash	11	351
HN121_contigs.fa_antismashcontig00004.region002_HN121_contigs.fa_antismash	11	386
HN122_contigs.fa_antismashcontig00004.region002_HN122_contigs.fa_antismash	11	386
HN047_contigs.fa_antismashcontig00009.region001_HN047_contigs.fa_antismash	11	414
HN068_contigs.fa_antismashcontig00004.region001_HN068_contigs.fa_antismash	11	414
HN123_contigs.fa_antismashcontig00006.region001_HN123_contigs.fa_antismash	11	414
HN126_contigs.fa_antismashcontig00005.region001_HN126_contigs.fa_antismash	11	414
HN127_contigs.fa_antismashcontig00004.region001_HN127_contigs.fa_antismash	11	414
HN132_contigs.fa_antismashcontig00008.region001_HN132_contigs.fa_antismash	11	414
HN151_contigs.fa_antismashcontig00005.region001_HN151_contigs.fa_antismash	11	428
HN157_contigs.fa_antismashcontig00002.region001_HN157_contigs.fa_antismash	11	428
HN173_contigs.fa_antismashcontig00005.region001_HN173_contigs.fa_antismash	11	428
HN151_contigs.fa_antismashcontig00006.region002_HN151_contigs.fa_antismash	11	430
HN157_contigs.fa_antismashcontig00006.region002_HN157_contigs.fa_antismash	11	430
HN173_contigs.fa_antismashcontig00006.region001_HN173_contigs.fa_antismash	11	430
HN162_contigs.fa_antismashcontig00005.region001_HN162_contigs.fa_antismash	11	445
HN166_contigs.fa_antismashcontig00008.region001_HN166_contigs.fa_antismash	11	451
LB11_contigs.fa_antismashcontig00022.region001_LB11_contigs.fa_antismash	11	479
LB26_contigs.fa_antismashcontig00010.region001_LB26_contigs.fa_antismash	11	479
USMM049_contigs.fa_antismashcontig00011.region001_USMM049_contigs.fa_antismash	11	479
USMM050_contigs.fa_antismashcontig00012.region001_USMM050_contigs.fa_antismash	11	479
USMM056_contigs.fa_antismashcontig00018.region001_USMM056_contigs.fa_antismash	11	479
USMM057_contigs.fa_antismashcontig00012.region001_USMM057_contigs.fa_antismash	11	479
LB14_contigs.fa_antismashcontig00356.region001_LB14_contigs.fa_antismash	11	496
M50_contigs.fa_antismashcontig00002.region001_M50_contigs.fa_antismash	11	505
AA010_contigs.fa_antismashcontig00001.region003_AA010_contigs.fa_antismash	11	511
HN034_contigs.fa_antismashcontig00001.region002_HN034_contigs.fa_antismash	11	511
HN041_contigs.fa_antismashcontig00001.region001_HN041_contigs.fa_antismash	11	511
HN059_contigs.fa_antismashcontig00003.region001_HN059_contigs.fa_antismash	11	511
M51_contigs.fa_antismashcontig00007.region001_M51_contigs.fa_antismash	11	511
MMO-128_contigs.fa_antismashcontig00002.region001_MMO-128_contigs.fa_antismash	11	511
MMO-143_contigs.fa_antismashcontig00002.region001_MMO-143_contigs.fa_antismash	11	511
VD14_contigs.fa_antismashcontig00003.region001_VD14_contigs.fa_antismash	11	511
LB15_contigs.fa_antismashcontig00037.region001_LB15_contigs.fa_antismash	11	538
MMO-105_contigs.fa_antismashcontig00003.region001_MMO-105_contigs.fa_antismash	11	538
MMO-16_contigs.fa_antismashcontig00003.region001_MMO-16_contigs.fa_antismash	11	538
MMO-21_contigs.fa_antismashcontig00003.region001_MMO-21_contigs.fa_antismash	11	538
USMM094_contigs.fa_antismashcontig00004.region001_USMM094_contigs.fa_antismash	11	538
USMM095_contigs.fa_antismashcontig00004.region001_USMM095_contigs.fa_antismash	11	538
USMM096_contigs.fa_antismashcontig00003.region001_USMM096_contigs.fa_antismash	11	538
USMM097_contigs.fa_antismashcontig00004.region001_USMM097_contigs.fa_antismash	11	538
MMO-108_contigs.fa_antismashcontig00001.region001_MMO-108_contigs.fa_antismash	11	540
MMO-108_contigs.fa_antismashcontig00016.region001_MMO-108_contigs.fa_antismash	11	544
MMO-109_contigs.fa_antismashcontig00009.region001_MMO-109_contigs.fa_antismash	11	552
MMO-42_contigs.fa_antismashcontig00003.region001_MMO-42_contigs.fa_antismash	11	552
MMO-109_contigs.fa_antismashcontig00011.region001_MMO-109_contigs.fa_antismash	11	553
MMO-42_contigs.fa_antismashcontig00008.region001_MMO-42_contigs.fa_antismash	11	553
MMO-114_contigs.fa_antismashcontig00001.region002_MMO-114_contigs.fa_antismash	11	566
MMO-114_contigs.fa_antismashcontig00003.region002_MMO-114_contigs.fa_antismash	11	569
MMO-104_contigs.fa_antismashcontig00002.region001_MMO-104_contigs.fa_antismash	11	600
MMO-123_contigs.fa_antismashcontig00002.region001_MMO-123_contigs.fa_antismash	11	600
MMO-124_contigs.fa_antismashcontig00002.region001_MMO-124_contigs.fa_antismash	11	600
MMO-144_contigs.fa_antismashcontig00002.region001_MMO-144_contigs.fa_antismash	11	600
MMO-82_contigs.fa_antismashcontig00003.region001_MMO-82_contigs.fa_antismash	11	600
MMO-104_contigs.fa_antismashcontig00003.region001_MMO-104_contigs.fa_antismash	11	601
MMO-123_contigs.fa_antismashcontig00003.region001_MMO-123_contigs.fa_antismash	11	601
MMO-124_contigs.fa_antismashcontig00003.region001_MMO-124_contigs.fa_antismash	11	601
MMO-144_contigs.fa_antismashcontig00003.region001_MMO-144_contigs.fa_antismash	11	601
MMO-82_contigs.fa_antismashcontig00002.region001_MMO-82_contigs.fa_antismash	11	601
MMO-104_contigs.fa_antismashcontig00006.region001_MMO-104_contigs.fa_antismash	11	603
MMO-123_contigs.fa_antismashcontig00006.region001_MMO-123_contigs.fa_antismash	11	603
MMO-124_contigs.fa_antismashcontig00006.region001_MMO-124_contigs.fa_antismash	11	603
MMO-144_contigs.fa_antismashcontig00007.region001_MMO-144_contigs.fa_antismash	11	603
MMO-82_contigs.fa_antismashcontig00006.region001_MMO-82_contigs.fa_antismash	11	603
MMO-104_contigs.fa_antismashcontig00009.region001_MMO-104_contigs.fa_antismash	11	604
MMO-123_contigs.fa_antismashcontig00009.region001_MMO-123_contigs.fa_antismash	11	604
MMO-124_contigs.fa_antismashcontig00007.region001_MMO-124_contigs.fa_antismash	11	604
MMO-144_contigs.fa_antismashcontig00011.region001_MMO-144_contigs.fa_antismash	11	604
MMO-82_contigs.fa_antismashcontig00007.region001_MMO-82_contigs.fa_antismash	11	604
MMO-104_contigs.fa_antismashcontig00009.region002_MMO-104_contigs.fa_antismash	11	605
MMO-123_contigs.fa_antismashcontig00009.region002_MMO-123_contigs.fa_antismash	11	605
MMO-124_contigs.fa_antismashcontig00007.region002_MMO-124_contigs.fa_antismash	11	605
MMO-144_contigs.fa_antismashcontig00010.region001_MMO-144_contigs.fa_antismash	11	605
MMO-82_contigs.fa_antismashcontig00007.region002_MMO-82_contigs.fa_antismash	11	605
MMO-104_contigs.fa_antismashcontig00001.region001_MMO-104_contigs.fa_antismash	11	606
MMO-123_contigs.fa_antismashcontig00001.region001_MMO-123_contigs.fa_antismash	11	606
MMO-124_contigs.fa_antismashcontig00001.region001_MMO-124_contigs.fa_antismash	11	606
MMO-144_contigs.fa_antismashcontig00001.region001_MMO-144_contigs.fa_antismash	11	606
MMO-82_contigs.fa_antismashcontig00001.region003_MMO-82_contigs.fa_antismash	11	606
MMO-142_contigs.fa_antismashcontig00025.region001_MMO-142_contigs.fa_antismash	11	671
MMO-146_contigs.fa_antismashcontig00024.region001_MMO-146_contigs.fa_antismash	11	671
MMO-54_contigs.fa_antismashcontig00001.region001_MMO-54_contigs.fa_antismash	11	671
MMO-68_contigs.fa_antismashcontig00001.region003_MMO-68_contigs.fa_antismash	11	671
MMO-80_contigs.fa_antismashcontig00005.region001_MMO-80_contigs.fa_antismash	11	671
MMO-87_contigs.fa_antismashcontig00001.region003_MMO-87_contigs.fa_antismash	11	671
MMO-93_contigs.fa_antismashcontig00001.region003_MMO-93_contigs.fa_antismash	11	671
MMO-14_contigs.fa_antismashcontig00014.region001_MMO-14_contigs.fa_antismash	11	700
MMO-36_contigs.fa_antismashcontig00014.region001_MMO-36_contigs.fa_antismash	11	700
MMO-41_contigs.fa_antismashcontig00014.region001_MMO-41_contigs.fa_antismash	11	700
MMO-44_contigs.fa_antismashcontig00014.region001_MMO-44_contigs.fa_antismash	11	700
S242_contigs.fa_antismashcontig00028.region001_S242_contigs.fa_antismash	11	700
USHLN021_contigs.fa_antismashcontig00001.region001_USHLN021_contigs.fa_antismash	11	700
HN079_contigs.fa_antismashcontig00006.region001_HN079_contigs.fa_antismash	11	702
MMO-151_contigs.fa_antismashcontig00006.region001_MMO-151_contigs.fa_antismash	11	702
MMO-24_contigs.fa_antismashcontig00006.region001_MMO-24_contigs.fa_antismash	11	702
MMO-28_contigs.fa_antismashcontig00006.region001_MMO-28_contigs.fa_antismash	11	702
HN079_contigs.fa_antismashcontig00009.region001_HN079_contigs.fa_antismash	11	703
MMO-151_contigs.fa_antismashcontig00008.region001_MMO-151_contigs.fa_antismash	11	703
MMO-24_contigs.fa_antismashcontig00008.region001_MMO-24_contigs.fa_antismash	11	703
MMO-28_contigs.fa_antismashcontig00008.region001_MMO-28_contigs.fa_antismash	11	703
MMO-152_contigs.fa_antismashcontig00001.region002_MMO-152_contigs.fa_antismash	11	712
MMO-152_contigs.fa_antismashcontig00003.region003_MMO-152_contigs.fa_antismash	11	720
MMO-160_contigs.fa_antismashcontig00004.region001_MMO-160_contigs.fa_antismash	11	736
MMO-160_contigs.fa_antismashcontig00011.region001_MMO-160_contigs.fa_antismash	11	739
MMO-172_contigs.fa_antismashcontig00017.region001_MMO-172_contigs.fa_antismash	11	766
MMO-173_contigs.fa_antismashcontig00004.region001_MMO-173_contigs.fa_antismash	11	768
MMO-175_contigs.fa_antismashcontig00012.region001_MMO-175_contigs.fa_antismash	11	768
MMO-173_contigs.fa_antismashcontig00012.region001_MMO-173_contigs.fa_antismash	11	774
MMO-176_contigs.fa_antismashcontig00006.region001_MMO-176_contigs.fa_antismash	11	792
HN079_contigs.fa_antismashcontig00019.region001_HN079_contigs.fa_antismash	11	863
MMO-151_contigs.fa_antismashcontig00018.region001_MMO-151_contigs.fa_antismash	11	863
MMO-24_contigs.fa_antismashcontig00018.region001_MMO-24_contigs.fa_antismash	11	863
MMO-28_contigs.fa_antismashcontig00017.region001_MMO-28_contigs.fa_antismash	11	863
MMO-109_contigs.fa_antismashcontig00003.region001_MMO-109_contigs.fa_antismash	11	925
MMO-42_contigs.fa_antismashcontig00004.region001_MMO-42_contigs.fa_antismash	11	925
MMO-54_contigs.fa_antismashcontig00004.region001_MMO-54_contigs.fa_antismash	11	954
MMO-68_contigs.fa_antismashcontig00004.region001_MMO-68_contigs.fa_antismash	11	954
MMO-80_contigs.fa_antismashcontig00003.region001_MMO-80_contigs.fa_antismash	11	954
MMO-87_contigs.fa_antismashcontig00004.region002_MMO-87_contigs.fa_antismash	11	954
MMO-93_contigs.fa_antismashcontig00004.region002_MMO-93_contigs.fa_antismash	11	954
MMO-127_contigs.fa_antismashcontig00011.region001_MMO-127_contigs.fa_antismash	11	957
MMO-17_contigs.fa_antismashcontig00009.region001_MMO-17_contigs.fa_antismash	11	957
MMO-55_contigs.fa_antismashcontig00012.region001_MMO-55_contigs.fa_antismash	11	957
MMO-72_contigs.fa_antismashcontig00012.region001_MMO-72_contigs.fa_antismash	11	957
USHLN009_contigs.fa_antismashcontig00009.region001_USHLN009_contigs.fa_antismash	11	957
USHLN227_contigs.fa_antismashcontig00004.region001_USHLN227_contigs.fa_antismash	11	957
USHLN259_contigs.fa_antismashcontig00008.region001_USHLN259_contigs.fa_antismash	11	957
USHLN267_contigs.fa_antismashcontig00008.region001_USHLN267_contigs.fa_antismash	11	957
VD8_contigs.fa_antismashcontig00012.region001_VD8_contigs.fa_antismash	11	957
VD8_contigs.fa_antismashcontig00142.region001_VD8_contigs.fa_antismash	11	957
VD8_contigs.fa_antismashcontig00256.region001_VD8_contigs.fa_antismash	11	957
MMO-59_contigs.fa_antismashcontig00002.region001_MMO-59_contigs.fa_antismash	11	975
MMO-59_contigs.fa_antismashcontig00003.region001_MMO-59_contigs.fa_antismash	11	976
MMO-59_contigs.fa_antismashcontig00014.region001_MMO-59_contigs.fa_antismash	11	981
MMO-59_contigs.fa_antismashcontig00016.region001_MMO-59_contigs.fa_antismash	11	982
MMO-59_contigs.fa_antismashcontig00032.region001_MMO-59_contigs.fa_antismash	11	988
MMO-39_contigs.fa_antismashcontig00006.region001_MMO-39_contigs.fa_antismash	11	1018
MMO-40_contigs.fa_antismashcontig00005.region001_MMO-40_contigs.fa_antismash	11	1018
MMO-4_contigs.fa_antismashcontig00010.region001_MMO-4_contigs.fa_antismash	11	1018
MMO-57_contigs.fa_antismashcontig00005.region001_MMO-57_contigs.fa_antismash	11	1018
MMO-71_contigs.fa_antismashcontig00005.region001_MMO-71_contigs.fa_antismash	11	1018
MMO-125_contigs.fa_antismashcontig00001.region001_MMO-125_contigs.fa_antismash	11	1023
MMO-161_contigs.fa_antismashcontig00001.region001_MMO-161_contigs.fa_antismash	11	1023
MMO-66_contigs.fa_antismashcontig00001.region001_MMO-66_contigs.fa_antismash	11	1023
MMO-75_contigs.fa_antismashcontig00001.region002_MMO-75_contigs.fa_antismash	11	1023
USHLN153_contigs.fa_antismashcontig00002.region001_USHLN153_contigs.fa_antismash	11	1023
USHLN154_contigs.fa_antismashcontig00003.region001_USHLN154_contigs.fa_antismash	11	1023
VD1_contigs.fa_antismashcontig00001.region002_VD1_contigs.fa_antismash	11	1023
MMO-81_contigs.fa_antismashcontig00002.region001_MMO-81_contigs.fa_antismash	11	1037
MMO-152_contigs.fa_antismashcontig00001.region001_MMO-152_contigs.fa_antismash	11	1077
MMO-8_contigs.fa_antismashcontig00001.region001_MMO-8_contigs.fa_antismash	11	1077
MMO-8_contigs.fa_antismashcontig00001.region002_MMO-8_contigs.fa_antismash	11	1078
MMO-8_contigs.fa_antismashcontig00002.region005_MMO-8_contigs.fa_antismash	11	1085
MMO-152_contigs.fa_antismashcontig00002.region003_MMO-152_contigs.fa_antismash	11	1089
MMO-8_contigs.fa_antismashcontig00003.region002_MMO-8_contigs.fa_antismash	11	1089
MMO-14_contigs.fa_antismashcontig00007.region001_MMO-14_contigs.fa_antismash	11	1117
MMO-36_contigs.fa_antismashcontig00007.region001_MMO-36_contigs.fa_antismash	11	1117
MMO-41_contigs.fa_antismashcontig00007.region001_MMO-41_contigs.fa_antismash	11	1117
MMO-44_contigs.fa_antismashcontig00007.region001_MMO-44_contigs.fa_antismash	11	1117
S242_contigs.fa_antismashcontig00001.region002_S242_contigs.fa_antismash	11	1117
USHLN021_contigs.fa_antismashcontig00004.region001_USHLN021_contigs.fa_antismash	11	1117
USHLN009_contigs.fa_antismashcontig00001.region002_USHLN009_contigs.fa_antismash	11	1129
USHLN010_contigs.fa_antismashcontig00003.region001_USHLN010_contigs.fa_antismash	11	1142
USHLN010_contigs.fa_antismashcontig00006.region001_USHLN010_contigs.fa_antismash	11	1146
