#BGC Name	Clan Number	Family Number
MMO-80_contigs.fa_antismash_contig00004.region001	2779	3743
MMO-87_contigs.fa_antismash_contig00001.region002	2779	3743
MMO-93_contigs.fa_antismash_contig00001.region002	2779	3743
S315_contigs.fa_antismash_contig00205.region001	2779	3771
SRR14196804.1.fa_antismash_k141_20360.region001	2779	3827
SRR14196804.3.fa_antismash_k141_9357.region001	2779	3831
SRR14196806.2.fa_antismash_k141_21586.region001	2779	3833
SRR16695303_bins3.1.fa_antismash_k119_24881.region001	2779	3847
USHLN293_contigs.fa_antismash_contig00002.region001	2779	3847
USMM135_contigs.fa_antismash_contig00002.region002	2779	3847
USMM136_contigs.fa_antismash_contig00002.region001	2779	3847
SRR16695303_bins3.2.fa_antismash_k119_69998.region001	2779	3854
SRR16695303_bins3.2.fa_antismash_k119_8152.region001	2779	3856
USHLN009_contigs.fa_antismash_contig00005.region001	2779	3870
USHLN009_contigs.fa_antismash_contig00008.region001	2779	3873
USHLN018_contigs.fa_antismash_contig00001.region002	2779	3902
USMM082_contigs.fa_antismash_contig00008.region001	2779	3902
USMM083_contigs.fa_antismash_contig00007.region001	2779	3902
USHLN018_contigs.fa_antismash_contig00002.region001	2779	3903
USMM082_contigs.fa_antismash_contig00006.region001	2779	3903
USMM083_contigs.fa_antismash_contig00005.region001	2779	3903
USHLN023_contigs.fa_antismash_contig00001.region002	2779	3925
USHLN023_contigs.fa_antismash_contig00003.region001	2779	3926
USHLN028_contigs.fa_antismash_contig00001.region004	2779	3934
USHLN029_contigs.fa_antismash_contig00012.region001	2779	3934
USHLN030_contigs.fa_antismash_contig00005.region001	2779	3950
USHLN196_contigs.fa_antismash_contig00006.region001	2779	3950
USMM099_contigs.fa_antismash_contig00004.region002	2779	3950
USMM108_contigs.fa_antismash_contig00003.region002	2779	3950
USHLN139_contigs.fa_antismash_contig00001.region001	2779	3980
USHLN139_contigs.fa_antismash_contig00001.region002	2779	3981
USHLN150_contigs.fa_antismash_contig00001.region003	2779	4005
USMM241_contigs.fa_antismash_contig00005.region001	2779	4005
USHLN150_contigs.fa_antismash_contig00019.region001	2779	4020
USHLN153_contigs.fa_antismash_contig00004.region001	2779	4042
USHLN154_contigs.fa_antismash_contig00002.region001	2779	4044
USHLN155_contigs.fa_antismash_contig00004.region001	2779	4049
USHLN208_contigs.fa_antismash_contig00002.region001	2779	4049
AS031_contigs.fa_antismash_contig00004.region003	2779	4086
AS126_contigs.fa_antismash_contig00002.region001	2779	4086
BGC0000641	2779	4086
USHLN158_contigs.fa_antismash_contig00005.region001	2779	4086
USHLN159_contigs.fa_antismash_contig00002.region001	2779	4086
USHLN160_contigs.fa_antismash_contig00002.region002	2779	4086
USHLN162_contigs.fa_antismash_contig00003.region001	2779	4086
USHLN164_contigs.fa_antismash_contig00002.region002	2779	4086
USHLN199_contigs.fa_antismash_contig00002.region001	2779	4086
USHLN200_contigs.fa_antismash_contig00002.region001	2779	4086
VD24_contigs.fa_antismash_contig00003.region001	2779	4086
VD30_contigs.fa_antismash_contig00001.region001	2779	4086
VD33_contigs.fa_antismash_contig00002.region001	2779	4086
AS142_contigs.fa_antismash_contig00003.region001	2779	4093
HN019_contigs.fa_antismash_contig00003.region001	2779	4093
HN022_contigs.fa_antismash_contig00003.region002	2779	4093
USHLN165_contigs.fa_antismash_contig00005.region002	2779	4093
USHLN298_contigs.fa_antismash_contig00005.region002	2779	4093
LB14_contigs.fa_antismash_contig00193.region001	2779	4127
MMO-25_contigs.fa_antismash_contig00003.region001	2779	4127
USHLN022_contigs.fa_antismash_contig00005.region001	2779	4127
USHLN152_contigs.fa_antismash_contig00001.region003	2779	4127
USHLN168_contigs.fa_antismash_contig00005.region001	2779	4127
USHLN172_contigs.fa_antismash_contig00001.region007	2779	4127
USHLN181_contigs.fa_antismash_contig00004.region001	2779	4127
USHLN183_contigs.fa_antismash_contig00001.region001	2779	4127
USHLN192_contigs.fa_antismash_contig00001.region001	2779	4127
USHLN193_contigs.fa_antismash_contig00004.region001	2779	4127
USHLN195_contigs.fa_antismash_contig00001.region006	2779	4127
USMM074_contigs.fa_antismash_contig00003.region001	2779	4127
USMM075_contigs.fa_antismash_contig00002.region001	2779	4127
USMM086_contigs.fa_antismash_contig00014.region001	2779	4127
USMM087_contigs.fa_antismash_contig00015.region001	2779	4127
USMM088_contigs.fa_antismash_contig00001.region003	2779	4127
USMM091_contigs.fa_antismash_contig00002.region001	2779	4127
USMM093_contigs.fa_antismash_contig00001.region001	2779	4127
USHLN169_contigs.fa_antismash_contig00004.region001	2779	4133
USHLN173_contigs.fa_antismash_contig00005.region001	2779	4133
USHLN205_contigs.fa_antismash_contig00005.region001	2779	4133
USHLN186_contigs.fa_antismash_contig00007.region001	2779	4180
USHLN188_contigs.fa_antismash_contig00001.region005	2779	4185
USHLN190_contigs.fa_antismash_contig00002.region003	2779	4185
USHLN188_contigs.fa_antismash_contig00001.region002	2779	4200
USHLN190_contigs.fa_antismash_contig00003.region002	2779	4200
USHLN197_contigs.fa_antismash_contig00001.region002	2779	4258
USHLN211_contigs.fa_antismash_contig00001.region002	2779	4258
USHLN210_contigs.fa_antismash_contig00010.region001	2779	4301
USHLN217_contigs.fa_antismash_contig00004.region001	2779	4301
USHLN220_contigs.fa_antismash_contig00007.region001	2779	4301
USHLN228_contigs.fa_antismash_contig00008.region001	2779	4301
USHLN197_contigs.fa_antismash_contig00002.region001	2779	4305
USHLN211_contigs.fa_antismash_contig00002.region002	2779	4305
USHLN213_contigs.fa_antismash_contig00009.region001	2779	4317
USHLN215_contigs.fa_antismash_contig00010.region001	2779	4324
USHLN215_contigs.fa_antismash_contig00021.region001	2779	4328
USHLN218_contigs.fa_antismash_contig00002.region003	2779	4338
USHLN234_contigs.fa_antismash_contig00003.region001	2779	4383
USHLN248_contigs.fa_antismash_contig00034.region001	2779	4391
USHLN268_contigs.fa_antismash_contig00002.region003	2779	4448
USHLN278_contigs.fa_antismash_contig00001.region005	2779	4448
LB12_contigs.fa_antismash_contig00013.region001	2779	4463
MMO-113_contigs.fa_antismash_contig00003.region001	2779	4463
USHLN272_contigs.fa_antismash_contig00002.region001	2779	4463
USHLN273_contigs.fa_antismash_contig00001.region002	2779	4465
USHLN268_contigs.fa_antismash_contig00001.region002	2779	4466
USHLN278_contigs.fa_antismash_contig00001.region001	2779	4466
BGC0000638	2779	4479
USHLN198_contigs.fa_antismash_contig00006.region001	2779	4479
USHLN279_contigs.fa_antismash_contig00008.region002	2779	4479
USHLN280_contigs.fa_antismash_contig00008.region002	2779	4479
USHLN34_contigs.fa_antismash_contig00004.region001	2779	4479
USHLN35_contigs.fa_antismash_contig00002.region001	2779	4479
AS011_contigs.fa_antismash_contig00001.region002	2779	4505
AS183_contigs.fa_antismash_contig00001.region002	2779	4505
BGC0000640	2779	4505
HN037_contigs.fa_antismash_contig00005.region001	2779	4505
M50_contigs.fa_antismash_contig00005.region001	2779	4505
USHLN288_contigs.fa_antismash_contig00001.region002	2779	4505
USHLN290_contigs.fa_antismash_contig00001.region002	2779	4505
USHLN292_contigs.fa_antismash_contig00001.region002	2779	4505
USHLN295_contigs.fa_antismash_contig00003.region002	2779	4505
SRR16695303_bins3.1.fa_antismash_k119_92644.region001	2779	4517
USHLN293_contigs.fa_antismash_contig00001.region001	2779	4517
USMM135_contigs.fa_antismash_contig00001.region001	2779	4517
USMM136_contigs.fa_antismash_contig00001.region001	2779	4517
BGC0000639	2779	4546
USHLN256_contigs.fa_antismash_contig00002.region002	2779	4546
USHLN32_contigs.fa_antismash_contig00002.region002	2779	4546
USMM078_contigs.fa_antismash_contig00022.region001	2779	4546
USMM079_contigs.fa_antismash_contig00022.region001	2779	4546
LB11_contigs.fa_antismash_contig00012.region001	2779	4668
LB15_contigs.fa_antismash_contig00010.region001	2779	4668
LB26_contigs.fa_antismash_contig00024.region001	2779	4668
USMM049_contigs.fa_antismash_contig00014.region001	2779	4668
USMM050_contigs.fa_antismash_contig00014.region001	2779	4668
USMM056_contigs.fa_antismash_contig00013.region001	2779	4668
USMM057_contigs.fa_antismash_contig00014.region001	2779	4668
USHLN018_contigs.fa_antismash_contig00004.region001	2779	4768
USMM082_contigs.fa_antismash_contig00001.region001	2779	4768
USMM083_contigs.fa_antismash_contig00001.region001	2779	4768
BGC0000634	2779	4916
BGC0000643	2779	4916
USMM102_contigs.fa_antismash_contig00007.region001	2779	4916
USMM103_contigs.fa_antismash_contig00007.region001	2779	4916
USMM104_contigs.fa_antismash_contig00006.region001	2779	4916
USMM105_contigs.fa_antismash_contig00007.region001	2779	4916
USMM111_contigs.fa_antismash_contig00002.region001	2779	4916
USMM117_contigs.fa_antismash_contig00002.region001	2779	4944
USMM118_contigs.fa_antismash_contig00004.region001	2779	4944
USMM117_contigs.fa_antismash_contig00005.region001	2779	4945
USMM118_contigs.fa_antismash_contig00005.region001	2779	4945
USMM117_contigs.fa_antismash_contig00007.region001	2779	4946
USMM118_contigs.fa_antismash_contig00006.region001	2779	4946
USMM117_contigs.fa_antismash_contig00014.region001	2779	4947
USMM118_contigs.fa_antismash_contig00012.region001	2779	4947
USMM236_contigs.fa_antismash_contig00001.region003	2779	4994
USMM236_contigs.fa_antismash_contig00007.region001	2779	5004
USMM241_contigs.fa_antismash_contig00012.region001	2779	5019
VD11_contigs.fa_antismash_contig00129.region001	2779	5032
AS113_contigs.fa_antismash_contig00006.region001	2779	5119
HN178_contigs.fa_antismash_contig00006.region001	2779	5119
SRR13132390.3.fa_antismash_k141_180934.region002	2779	5119
SRR18172542.4.fa_antismash_k141_72180.region001	2779	5119
VD19_contigs.fa_antismash_contig00004.region001	2779	5119
VD20_contigs.fa_antismash_contig00083.region001	2779	5119
VD21_contigs.fa_antismash_contig00059.region001	2779	5119
VD22_contigs.fa_antismash_contig00026.region001	2779	5119
VD23_contigs.fa_antismash_contig00002.region002	2779	5119
VD25_contigs.fa_antismash_contig00016.region001	2779	5119
VD26_contigs.fa_antismash_contig00017.region001	2779	5119
VD27_contigs.fa_antismash_contig00024.region001	2779	5119
VD28_contigs.fa_antismash_contig00001.region001	2779	5119
VD31_contigs.fa_antismash_contig00002.region001	2779	5119
VD32_contigs.fa_antismash_contig00071.region001	2779	5119
VD34_contigs.fa_antismash_contig00001.region002	2779	5149
VD34_contigs.fa_antismash_contig00003.region001	2779	5150
VD34_contigs.fa_antismash_contig00003.region003	2779	5152
VD34_contigs.fa_antismash_contig00011.region002	2779	5158
VD34_contigs.fa_antismash_contig00031.region001	2779	5169
VD7_contigs.fa_antismash_contig00005.region001	2779	5188
HN128_contigs.fa_antismash_contig00010.region001	3093	3034
VD9_contigs.fa_antismash_contig00009.region001	3093	3034
HN010_contigs.fa_antismash_contig00008.region001	3093	3093
HN182_contigs.fa_antismash_contig00006.region001	3093	3093
MMO-33_contigs.fa_antismash_contig00007.region001	3093	3093
MMO-34_contigs.fa_antismash_contig00007.region001	3093	3093
MMO-95_contigs.fa_antismash_contig00007.region001	3093	3093
MMO-97_contigs.fa_antismash_contig00006.region001	3093	3093
SRR13132392.2.fa_antismash_k141_97301.region001	3093	3093
