#BGC Name	Family Number
AS096_contigs.fa_antismash_contig00001.region001	2846
AS116_contigs.fa_antismash_contig00001.region003	2846
BGC0000295	2846
HN020_contigs.fa_antismash_contig00006.region001	2846
HN047_contigs.fa_antismash_contig00002.region001	2846
HN068_contigs.fa_antismash_contig00009.region001	2846
HN105_contigs.fa_antismash_contig00010.region001	2846
HN123_contigs.fa_antismash_contig00001.region001	2846
HN126_contigs.fa_antismash_contig00001.region001	2846
HN127_contigs.fa_antismash_contig00001.region002	2846
HN132_contigs.fa_antismash_contig00001.region002	2846
USHLN143_contigs.fa_antismash_contig00076.region001	2846
HN047_contigs.fa_antismash_contig00004.region001	2847
HN132_contigs.fa_antismash_contig00006.region001	2847
HN047_contigs.fa_antismash_contig00009.region001	2878
HN068_contigs.fa_antismash_contig00004.region001	2878
HN123_contigs.fa_antismash_contig00006.region001	2878
HN126_contigs.fa_antismash_contig00005.region001	2878
HN127_contigs.fa_antismash_contig00004.region001	2878
HN132_contigs.fa_antismash_contig00008.region001	2878
HN079_contigs.fa_antismash_contig00004.region001	2901
HN173_contigs.fa_antismash_contig00004.region001	2901
MMO-151_contigs.fa_antismash_contig00010.region001	2901
MMO-24_contigs.fa_antismash_contig00010.region001	2901
MMO-28_contigs.fa_antismash_contig00003.region001	2901
HN079_contigs.fa_antismash_contig00009.region001	2903
MMO-151_contigs.fa_antismash_contig00008.region001	2903
MMO-24_contigs.fa_antismash_contig00008.region001	2903
MMO-28_contigs.fa_antismash_contig00008.region001	2903
HN079_contigs.fa_antismash_contig00010.region001	2904
MMO-151_contigs.fa_antismash_contig00009.region001	2904
MMO-24_contigs.fa_antismash_contig00009.region001	2904
MMO-28_contigs.fa_antismash_contig00009.region001	2904
HN067_contigs.fa_antismash_contig00008.region002	2931
HN071_contigs.fa_antismash_contig00008.region002	2931
HN093_contigs.fa_antismash_contig00007.region001	2931
HN099_contigs.fa_antismash_contig00009.region001	2931
MMO-130_contigs.fa_antismash_contig00009.region001	2931
MMO-131_contigs.fa_antismash_contig00009.region001	2931
MMO-163_contigs.fa_antismash_contig00010.region002	2931
ERR3376859.5.fa_antismash_k141_66325.region002	2932
HN067_contigs.fa_antismash_contig00008.region001	2932
HN071_contigs.fa_antismash_contig00008.region001	2932
HN093_contigs.fa_antismash_contig00007.region002	2932
HN099_contigs.fa_antismash_contig00009.region002	2932
MMO-130_contigs.fa_antismash_contig00009.region002	2932
MMO-131_contigs.fa_antismash_contig00009.region002	2932
MMO-163_contigs.fa_antismash_contig00010.region001	2932
AA010_contigs.fa_antismash_contig00003.region001	2933
ERR3376859.5.fa_antismash_k141_29742.region001	2933
HN034_contigs.fa_antismash_contig00001.region002	2933
HN041_contigs.fa_antismash_contig00001.region002	2933
HN059_contigs.fa_antismash_contig00003.region002	2933
HN067_contigs.fa_antismash_contig00010.region001	2933
HN071_contigs.fa_antismash_contig00010.region001	2933
HN093_contigs.fa_antismash_contig00009.region001	2933
HN099_contigs.fa_antismash_contig00011.region001	2933
M51_contigs.fa_antismash_contig00002.region001	2933
MMO-128_contigs.fa_antismash_contig00002.region002	2933
MMO-130_contigs.fa_antismash_contig00011.region001	2933
MMO-131_contigs.fa_antismash_contig00011.region001	2933
MMO-143_contigs.fa_antismash_contig00002.region002	2933
MMO-163_contigs.fa_antismash_contig00011.region001	2933
VD14_contigs.fa_antismash_contig00002.region001	2933
AA010_contigs.fa_antismash_contig00006.region001	2934
AS013_contigs.fa_antismash_contig00015.region001	2934
AS096_contigs.fa_antismash_contig00006.region001	2934
AS116_contigs.fa_antismash_contig00007.region001	2934
ERR3376859.5.fa_antismash_k141_89088.region001	2934
HN034_contigs.fa_antismash_contig00006.region001	2934
HN041_contigs.fa_antismash_contig00001.region004	2934
HN059_contigs.fa_antismash_contig00007.region001	2934
HN067_contigs.fa_antismash_contig00007.region001	2934
HN071_contigs.fa_antismash_contig00007.region001	2934
HN093_contigs.fa_antismash_contig00011.region001	2934
HN099_contigs.fa_antismash_contig00012.region001	2934
HN123_contigs.fa_antismash_contig00002.region001	2934
M51_contigs.fa_antismash_contig00009.region001	2934
MMO-128_contigs.fa_antismash_contig00008.region001	2934
MMO-130_contigs.fa_antismash_contig00012.region001	2934
MMO-131_contigs.fa_antismash_contig00012.region001	2934
MMO-143_contigs.fa_antismash_contig00008.region001	2934
MMO-163_contigs.fa_antismash_contig00012.region001	2934
VD14_contigs.fa_antismash_contig00008.region001	2934
AS124_contigs.fa_antismash_contig00001.region001	2938
HN007_contigs.fa_antismash_contig00001.region001	2938
HN049_contigs.fa_antismash_contig00001.region001	2938
HN065_contigs.fa_antismash_contig00001.region001	2938
HN100_contigs.fa_antismash_contig00001.region001	2938
HN109_contigs.fa_antismash_contig00001.region001	2938
HN110_contigs.fa_antismash_contig00001.region001	2938
HN176_contigs.fa_antismash_contig00009.region001	2938
MMO-120_contigs.fa_antismash_contig00008.region001	2938
MMO-126_contigs.fa_antismash_contig00002.region001	2938
MMO-43_contigs.fa_antismash_contig00001.region001	2938
MMO-45_contigs.fa_antismash_contig00001.region001	2938
MMO-83_contigs.fa_antismash_contig00002.region001	2938
MMO-84_contigs.fa_antismash_contig00001.region001	2938
MMO-88_contigs.fa_antismash_contig00005.region001	2938
MMO-89_contigs.fa_antismash_contig00009.region001	2938
MMO-90_contigs.fa_antismash_contig00001.region001	2938
MMO-94_contigs.fa_antismash_contig00009.region001	2938
AS091_contigs.fa_antismash_contig00002.region002	2939
AS124_contigs.fa_antismash_contig00004.region001	2939
AS183_contigs.fa_antismash_contig00001.region001	2939
HN007_contigs.fa_antismash_contig00004.region001	2939
HN049_contigs.fa_antismash_contig00004.region001	2939
HN065_contigs.fa_antismash_contig00004.region001	2939
HN100_contigs.fa_antismash_contig00004.region001	2939
HN109_contigs.fa_antismash_contig00004.region001	2939
HN176_contigs.fa_antismash_contig00004.region001	2939
MMO-120_contigs.fa_antismash_contig00004.region001	2939
MMO-126_contigs.fa_antismash_contig00004.region001	2939
MMO-43_contigs.fa_antismash_contig00004.region001	2939
MMO-45_contigs.fa_antismash_contig00004.region001	2939
MMO-84_contigs.fa_antismash_contig00004.region001	2939
MMO-88_contigs.fa_antismash_contig00004.region001	2939
MMO-89_contigs.fa_antismash_contig00004.region001	2939
MMO-90_contigs.fa_antismash_contig00004.region001	2939
MMO-94_contigs.fa_antismash_contig00004.region001	2939
USHLN177_contigs.fa_antismash_contig00002.region002	2939
USHLN179_contigs.fa_antismash_contig00002.region001	2939
USHLN184_contigs.fa_antismash_contig00001.region003	2939
USHLN271_contigs.fa_antismash_contig00007.region001	2939
USHLN296_contigs.fa_antismash_contig00009.region001	2939
AS091_contigs.fa_antismash_contig00008.region001	2941
AS124_contigs.fa_antismash_contig00010.region001	2941
AS183_contigs.fa_antismash_contig00005.region001	2941
AS209_contigs.fa_antismash_contig00002.region001	2941
AS212_contigs.fa_antismash_contig00008.region001	2941
AS230_contigs.fa_antismash_contig00004.region001	2941
HN007_contigs.fa_antismash_contig00010.region001	2941
HN049_contigs.fa_antismash_contig00010.region001	2941
HN065_contigs.fa_antismash_contig00010.region001	2941
HN069_contigs.fa_antismash_contig00011.region001	2941
HN073_contigs.fa_antismash_contig00010.region001	2941
HN087_contigs.fa_antismash_contig00009.region001	2941
HN091_contigs.fa_antismash_contig00009.region001	2941
HN100_contigs.fa_antismash_contig00009.region001	2941
HN109_contigs.fa_antismash_contig00011.region001	2941
HN110_contigs.fa_antismash_contig00010.region001	2941
HN120_contigs.fa_antismash_contig00006.region001	2941
HN124_contigs.fa_antismash_contig00006.region001	2941
HN125_contigs.fa_antismash_contig00007.region001	2941
HN151_contigs.fa_antismash_contig00010.region001	2941
HN157_contigs.fa_antismash_contig00011.region001	2941
HN173_contigs.fa_antismash_contig00007.region001	2941
HN176_contigs.fa_antismash_contig00010.region001	2941
MMO-110_contigs.fa_antismash_contig00010.region001	2941
MMO-116_contigs.fa_antismash_contig00010.region001	2941
MMO-119_contigs.fa_antismash_contig00010.region001	2941
MMO-120_contigs.fa_antismash_contig00011.region001	2941
MMO-122_contigs.fa_antismash_contig00011.region001	2941
MMO-126_contigs.fa_antismash_contig00010.region001	2941
MMO-37_contigs.fa_antismash_contig00010.region001	2941
MMO-38_contigs.fa_antismash_contig00011.region001	2941
MMO-43_contigs.fa_antismash_contig00010.region001	2941
MMO-45_contigs.fa_antismash_contig00010.region001	2941
MMO-83_contigs.fa_antismash_contig00010.region001	2941
MMO-84_contigs.fa_antismash_contig00010.region001	2941
MMO-88_contigs.fa_antismash_contig00011.region001	2941
MMO-89_contigs.fa_antismash_contig00011.region001	2941
MMO-90_contigs.fa_antismash_contig00010.region001	2941
MMO-94_contigs.fa_antismash_contig00011.region001	2941
USHLN167_contigs.fa_antismash_contig00014.region001	2941
USHLN177_contigs.fa_antismash_contig00007.region001	2941
USHLN179_contigs.fa_antismash_contig00007.region001	2941
USHLN184_contigs.fa_antismash_contig00006.region001	2941
USMM051_contigs.fa_antismash_contig00009.region001	2941
USMM053_contigs.fa_antismash_contig00009.region001	2941
USMM054_contigs.fa_antismash_contig00009.region001	2941
USMM055_contigs.fa_antismash_contig00009.region001	2941
USMM058_contigs.fa_antismash_contig00009.region001	2941
USMM059_contigs.fa_antismash_contig00009.region001	2941
USMM061_contigs.fa_antismash_contig00010.region001	2941
USMM062_contigs.fa_antismash_contig00010.region001	2941
USMM063_contigs.fa_antismash_contig00009.region001	2941
USMM064_contigs.fa_antismash_contig00011.region001	2941
USMM072_contigs.fa_antismash_contig00009.region001	2941
VD12_contigs.fa_antismash_contig00064.region001	2941
VD5_contigs.fa_antismash_contig00012.region001	2941
AS124_contigs.fa_antismash_contig00011.region001	2942
BGC0001498	2942
HN007_contigs.fa_antismash_contig00011.region001	2942
HN049_contigs.fa_antismash_contig00011.region001	2942
HN065_contigs.fa_antismash_contig00011.region001	2942
HN100_contigs.fa_antismash_contig00010.region001	2942
HN109_contigs.fa_antismash_contig00010.region001	2942
HN110_contigs.fa_antismash_contig00011.region001	2942
HN176_contigs.fa_antismash_contig00011.region001	2942
MMO-120_contigs.fa_antismash_contig00012.region001	2942
MMO-126_contigs.fa_antismash_contig00011.region001	2942
MMO-43_contigs.fa_antismash_contig00011.region001	2942
MMO-45_contigs.fa_antismash_contig00011.region001	2942
MMO-83_contigs.fa_antismash_contig00011.region001	2942
MMO-84_contigs.fa_antismash_contig00011.region001	2942
MMO-88_contigs.fa_antismash_contig00012.region001	2942
MMO-89_contigs.fa_antismash_contig00012.region001	2942
MMO-90_contigs.fa_antismash_contig00011.region001	2942
MMO-94_contigs.fa_antismash_contig00012.region001	2942
AS083_contigs.fa_antismash_contig00008.region001	2967
AS093_contigs.fa_antismash_contig00012.region001	2967
AS170_contigs.fa_antismash_contig00004.region003	2967
AS214_contigs.fa_antismash_contig00009.region001	2967
HN039_contigs.fa_antismash_contig00003.region001	2967
HN117_contigs.fa_antismash_contig00022.region001	2967
HN118_contigs.fa_antismash_contig00023.region001	2967
HN119_contigs.fa_antismash_contig00021.region001	2967
MMO-102_contigs.fa_antismash_contig00004.region003	2967
USHLN04_contigs.fa_antismash_contig00022.region001	2967
HN117_contigs.fa_antismash_contig00003.region001	2970
HN118_contigs.fa_antismash_contig00003.region001	2970
HN119_contigs.fa_antismash_contig00004.region001	2970
MMO-102_contigs.fa_antismash_contig00003.region001	2970
USHLN04_contigs.fa_antismash_contig00002.region001	2970
USHLN08_contigs.fa_antismash_contig00003.region003	2970
USMM084_contigs.fa_antismash_contig00005.region001	2970
USMM085_contigs.fa_antismash_contig00005.region001	2970
HN117_contigs.fa_antismash_contig00006.region001	2973
HN118_contigs.fa_antismash_contig00007.region001	2973
HN119_contigs.fa_antismash_contig00003.region002	2973
MMO-102_contigs.fa_antismash_contig00005.region001	2973
USHLN04_contigs.fa_antismash_contig00004.region002	2973
USHLN08_contigs.fa_antismash_contig00012.region001	2973
USMM084_contigs.fa_antismash_contig00015.region001	2973
USMM085_contigs.fa_antismash_contig00015.region001	2973
HN121_contigs.fa_antismash_contig00003.region001	3005
HN122_contigs.fa_antismash_contig00003.region001	3005
USMM066_contigs.fa_antismash_contig00005.region001	3005
USMM068_contigs.fa_antismash_contig00005.region001	3005
HN121_contigs.fa_antismash_contig00004.region002	3007
HN122_contigs.fa_antismash_contig00004.region002	3007
HN151_contigs.fa_antismash_contig00006.region002	3047
HN157_contigs.fa_antismash_contig00006.region002	3047
HN173_contigs.fa_antismash_contig00006.region001	3047
HN151_contigs.fa_antismash_contig00005.region001	3051
HN157_contigs.fa_antismash_contig00002.region001	3051
HN173_contigs.fa_antismash_contig00005.region001	3051
HN162_contigs.fa_antismash_contig00005.region001	3062
HN166_contigs.fa_antismash_contig00001.region002	3064
AS234_contigs.fa_antismash_contig00001.region001	3067
HN079_contigs.fa_antismash_contig00001.region001	3067
HN166_contigs.fa_antismash_contig00002.region002	3067
HN166_contigs.fa_antismash_contig00008.region001	3068
HN151_contigs.fa_antismash_contig00004.region001	3069
HN157_contigs.fa_antismash_contig00005.region001	3069
HN166_contigs.fa_antismash_contig00014.region001	3069
HN151_contigs.fa_antismash_contig00001.region001	3071
HN157_contigs.fa_antismash_contig00001.region001	3071
HN173_contigs.fa_antismash_contig00001.region001	3071
LB14_contigs.fa_antismash_contig00356.region001	3113
M50_contigs.fa_antismash_contig00002.region001	3122
AA010_contigs.fa_antismash_contig00001.region003	3129
ERR3376859.5.fa_antismash_k141_93323.region001	3129
HN034_contigs.fa_antismash_contig00001.region003	3129
HN041_contigs.fa_antismash_contig00001.region001	3129
HN059_contigs.fa_antismash_contig00003.region001	3129
M51_contigs.fa_antismash_contig00007.region001	3129
MMO-128_contigs.fa_antismash_contig00002.region001	3129
MMO-143_contigs.fa_antismash_contig00002.region001	3129
VD14_contigs.fa_antismash_contig00003.region001	3129
ERR3376859.5.fa_antismash_k141_70214.region001	3133
HN041_contigs.fa_antismash_contig00002.region001	3133
M51_contigs.fa_antismash_contig00017.region001	3133
MMO-128_contigs.fa_antismash_contig00001.region001	3133
MMO-143_contigs.fa_antismash_contig00001.region001	3133
VD14_contigs.fa_antismash_contig00019.region001	3133
MMO-108_contigs.fa_antismash_contig00001.region001	3160
MMO-108_contigs.fa_antismash_contig00016.region001	3164
MMO-109_contigs.fa_antismash_contig00002.region002	3169
MMO-42_contigs.fa_antismash_contig00002.region002	3169
MMO-109_contigs.fa_antismash_contig00003.region001	3170
MMO-42_contigs.fa_antismash_contig00004.region001	3170
MMO-109_contigs.fa_antismash_contig00011.region001	3173
MMO-42_contigs.fa_antismash_contig00008.region001	3173
LB12_contigs.fa_antismash_contig00011.region001	3183
MMO-113_contigs.fa_antismash_contig00001.region001	3183
SRR14196804.3.fa_antismash_k141_72456.region001	3183
USHLN272_contigs.fa_antismash_contig00001.region001	3183
MMO-114_contigs.fa_antismash_contig00001.region002	3186
MMO-114_contigs.fa_antismash_contig00003.region002	3189
MMO-114_contigs.fa_antismash_contig00017.region001	3194
HN069_contigs.fa_antismash_contig00001.region001	3197
HN073_contigs.fa_antismash_contig00001.region001	3197
HN087_contigs.fa_antismash_contig00001.region001	3197
HN091_contigs.fa_antismash_contig00001.region001	3197
HN120_contigs.fa_antismash_contig00001.region002	3197
HN124_contigs.fa_antismash_contig00001.region001	3197
HN125_contigs.fa_antismash_contig00001.region002	3197
MMO-110_contigs.fa_antismash_contig00001.region001	3197
MMO-116_contigs.fa_antismash_contig00001.region001	3197
MMO-119_contigs.fa_antismash_contig00001.region001	3197
MMO-122_contigs.fa_antismash_contig00001.region001	3197
MMO-37_contigs.fa_antismash_contig00004.region001	3197
MMO-38_contigs.fa_antismash_contig00004.region001	3197
USHLN177_contigs.fa_antismash_contig00003.region001	3197
USHLN179_contigs.fa_antismash_contig00003.region001	3197
USHLN184_contigs.fa_antismash_contig00002.region001	3197
USMM051_contigs.fa_antismash_contig00004.region001	3197
USMM053_contigs.fa_antismash_contig00004.region001	3197
USMM054_contigs.fa_antismash_contig00004.region001	3197
USMM055_contigs.fa_antismash_contig00004.region001	3197
USMM058_contigs.fa_antismash_contig00004.region001	3197
USMM059_contigs.fa_antismash_contig00004.region001	3197
USMM061_contigs.fa_antismash_contig00004.region001	3197
USMM062_contigs.fa_antismash_contig00003.region001	3197
USMM063_contigs.fa_antismash_contig00004.region001	3197
USMM064_contigs.fa_antismash_contig00004.region001	3197
USMM072_contigs.fa_antismash_contig00004.region001	3197
AS212_contigs.fa_antismash_contig00001.region001	3198
HN028_contigs.fa_antismash_contig00001.region002	3198
HN069_contigs.fa_antismash_contig00003.region001	3198
HN073_contigs.fa_antismash_contig00003.region001	3198
HN087_contigs.fa_antismash_contig00003.region001	3198
HN091_contigs.fa_antismash_contig00003.region001	3198
HN120_contigs.fa_antismash_contig00002.region001	3198
HN124_contigs.fa_antismash_contig00002.region002	3198
HN125_contigs.fa_antismash_contig00002.region001	3198
MMO-110_contigs.fa_antismash_contig00003.region001	3198
MMO-116_contigs.fa_antismash_contig00003.region001	3198
MMO-119_contigs.fa_antismash_contig00003.region001	3198
MMO-122_contigs.fa_antismash_contig00003.region001	3198
MMO-37_contigs.fa_antismash_contig00003.region001	3198
MMO-38_contigs.fa_antismash_contig00003.region001	3198
USHLN167_contigs.fa_antismash_contig00004.region001	3198
USHLN270_contigs.fa_antismash_contig00019.region001	3198
USHLN291_contigs.fa_antismash_contig00020.region001	3198
USMM051_contigs.fa_antismash_contig00003.region001	3198
USMM053_contigs.fa_antismash_contig00003.region001	3198
USMM054_contigs.fa_antismash_contig00003.region001	3198
USMM055_contigs.fa_antismash_contig00003.region001	3198
USMM058_contigs.fa_antismash_contig00003.region001	3198
USMM059_contigs.fa_antismash_contig00003.region001	3198
USMM061_contigs.fa_antismash_contig00003.region001	3198
USMM062_contigs.fa_antismash_contig00005.region001	3198
USMM063_contigs.fa_antismash_contig00003.region001	3198
USMM064_contigs.fa_antismash_contig00003.region001	3198
USMM072_contigs.fa_antismash_contig00003.region001	3198
VD5_contigs.fa_antismash_contig00003.region001	3198
HN069_contigs.fa_antismash_contig00009.region001	3199
HN073_contigs.fa_antismash_contig00008.region001	3199
HN087_contigs.fa_antismash_contig00007.region001	3199
HN091_contigs.fa_antismash_contig00007.region001	3199
HN120_contigs.fa_antismash_contig00001.region001	3199
HN124_contigs.fa_antismash_contig00001.region002	3199
HN125_contigs.fa_antismash_contig00001.region001	3199
MMO-110_contigs.fa_antismash_contig00008.region001	3199
MMO-116_contigs.fa_antismash_contig00007.region001	3199
MMO-119_contigs.fa_antismash_contig00008.region001	3199
MMO-122_contigs.fa_antismash_contig00009.region001	3199
MMO-37_contigs.fa_antismash_contig00008.region001	3199
MMO-38_contigs.fa_antismash_contig00009.region001	3199
USHLN177_contigs.fa_antismash_contig00001.region001	3199
USHLN179_contigs.fa_antismash_contig00001.region001	3199
USHLN184_contigs.fa_antismash_contig00001.region001	3199
USMM051_contigs.fa_antismash_contig00002.region001	3199
USMM053_contigs.fa_antismash_contig00002.region001	3199
USMM054_contigs.fa_antismash_contig00002.region001	3199
USMM055_contigs.fa_antismash_contig00002.region001	3199
USMM058_contigs.fa_antismash_contig00002.region001	3199
USMM059_contigs.fa_antismash_contig00002.region001	3199
USMM061_contigs.fa_antismash_contig00002.region001	3199
USMM062_contigs.fa_antismash_contig00002.region001	3199
USMM063_contigs.fa_antismash_contig00002.region001	3199
USMM064_contigs.fa_antismash_contig00002.region001	3199
USMM072_contigs.fa_antismash_contig00002.region001	3199
MMO-104_contigs.fa_antismash_contig00006.region001	3223
MMO-123_contigs.fa_antismash_contig00006.region001	3223
MMO-124_contigs.fa_antismash_contig00006.region001	3223
MMO-144_contigs.fa_antismash_contig00007.region001	3223
MMO-82_contigs.fa_antismash_contig00006.region001	3223
MMO-104_contigs.fa_antismash_contig00009.region001	3224
MMO-123_contigs.fa_antismash_contig00009.region001	3224
MMO-124_contigs.fa_antismash_contig00007.region001	3224
MMO-144_contigs.fa_antismash_contig00011.region001	3224
MMO-82_contigs.fa_antismash_contig00007.region001	3224
MMO-104_contigs.fa_antismash_contig00009.region002	3225
MMO-123_contigs.fa_antismash_contig00009.region002	3225
MMO-124_contigs.fa_antismash_contig00007.region002	3225
MMO-144_contigs.fa_antismash_contig00010.region001	3225
MMO-82_contigs.fa_antismash_contig00007.region002	3225
MMO-104_contigs.fa_antismash_contig00001.region001	3226
MMO-123_contigs.fa_antismash_contig00001.region001	3226
MMO-124_contigs.fa_antismash_contig00001.region001	3226
MMO-144_contigs.fa_antismash_contig00001.region001	3226
MMO-82_contigs.fa_antismash_contig00001.region003	3226
MMO-104_contigs.fa_antismash_contig00002.region001	3229
MMO-123_contigs.fa_antismash_contig00002.region001	3229
MMO-124_contigs.fa_antismash_contig00002.region001	3229
MMO-144_contigs.fa_antismash_contig00002.region001	3229
MMO-82_contigs.fa_antismash_contig00003.region001	3229
BGC0002464	3230
MMO-104_contigs.fa_antismash_contig00003.region001	3230
MMO-123_contigs.fa_antismash_contig00003.region001	3230
MMO-124_contigs.fa_antismash_contig00003.region001	3230
MMO-144_contigs.fa_antismash_contig00003.region001	3230
MMO-82_contigs.fa_antismash_contig00002.region001	3230
BGC0000294	3255
HN067_contigs.fa_antismash_contig00002.region001	3255
HN071_contigs.fa_antismash_contig00002.region001	3255
HN093_contigs.fa_antismash_contig00002.region001	3255
HN099_contigs.fa_antismash_contig00001.region001	3255
MMO-130_contigs.fa_antismash_contig00001.region001	3255
MMO-131_contigs.fa_antismash_contig00001.region001	3255
MMO-163_contigs.fa_antismash_contig00001.region001	3255
HN059_contigs.fa_antismash_contig00001.region001	3256
HN067_contigs.fa_antismash_contig00005.region001	3256
HN071_contigs.fa_antismash_contig00005.region001	3256
HN093_contigs.fa_antismash_contig00005.region001	3256
HN099_contigs.fa_antismash_contig00004.region001	3256
MMO-130_contigs.fa_antismash_contig00004.region001	3256
MMO-131_contigs.fa_antismash_contig00004.region001	3256
